Unnamed: 0,id,url,type,subtype,bedroomCount,bathroomCount,province,locality,postCode,habitableSurface,buildingCondition,buildingConstructionYear,facedeCount,floodZoneType,heatingType,kitchenType,hasLivingRoom,toiletCount,hasTerrace,epcScore,price
182274,20300432.0,https://www.immoweb.be/en/classified/apartment/for-sale/asse/1730/20300432,APARTMENT,APARTMENT,2.0,1.0,Flemish Brabant,Asse,1730,88.0,AS_NEW,2024.0,3.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,1.0,True,A,295000.0
182334,20300501.0,https://www.immoweb.be/en/classified/apartment/for-sale/machelen-diegem/1831/20300501,APARTMENT,APARTMENT,2.0,1.0,Flemish Brabant,Machelen Diegem,1831,85.0,AS_NEW,1996.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,1.0,True,B,319000.0
182341,20625316.0,https://www.immoweb.be/en/classified/house/for-sale/machelen/1831/20625316,HOUSE,HOUSE,3.0,1.0,Flemish Brabant,Machelen,1831,253.0,AS_NEW,1999.0,2.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,3.0,True,B,595000.0
182347,20413269.0,https://www.immoweb.be/en/classified/house/for-sale/machelen/1831/20413269,HOUSE,HOUSE,5.0,1.0,Flemish Brabant,Machelen,1831,145.0,GOOD,1927.0,2.0,NON_FLOOD_ZONE,GAS,USA_INSTALLED,True,2.0,True,D,355000.0
182349,20557306.0,https://www.immoweb.be/en/classified/duplex/for-sale/machelen/1831/20557306,APARTMENT,DUPLEX,3.0,1.0,Flemish Brabant,Machelen,1831,112.0,AS_NEW,2004.0,2.0,NON_FLOOD_ZONE,GAS,USA_INSTALLED,True,1.0,True,B,329000.0
182360,20611774.0,https://www.immoweb.be/en/classified/apartment/for-sale/merchtem/1785/20611774,APARTMENT,APARTMENT,2.0,2.0,Flemish Brabant,Merchtem,1785,125.0,AS_NEW,2021.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,1.0,True,A,425000.0
182383,20636550.0,https://www.immoweb.be/en/classified/apartment/for-sale/merchtem/1785/20636550,APARTMENT,APARTMENT,2.0,1.0,Flemish Brabant,MERCHTEM,1785,97.0,GOOD,2016.0,2.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,A,325000.0
182409,20627111.0,https://www.immoweb.be/en/classified/house/for-sale/merchtem/1785/20627111,HOUSE,HOUSE,4.0,1.0,Flemish Brabant,Merchtem,1785,238.0,GOOD,1965.0,3.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,2.0,True,C,380000.0
182428,20627110.0,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/merchtem/1785/20627110,HOUSE,MIXED_USE_BUILDING,5.0,1.0,Flemish Brabant,Merchtem,1785,849.0,JUST_RENOVATED,1954.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,3.0,True,C,1098000.0
182459,20299628.0,https://www.immoweb.be/en/classified/house/for-sale/merchtem/1785/20299628,HOUSE,HOUSE,4.0,2.0,Flemish Brabant,Merchtem,1785,180.0,GOOD,1925.0,3.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,2.0,True,C,329000.0
182462,20497769.0,https://www.immoweb.be/en/classified/country-cottage/for-sale/merchtem-brussegem/1785/20497769,HOUSE,COUNTRY_COTTAGE,5.0,2.0,Flemish Brabant,Merchtem Brussegem,1785,292.0,TO_BE_DONE_UP,1977.0,4.0,POSSIBLE_FLOOD_ZONE,FUELOIL,NOT_INSTALLED,True,2.0,True,D,540000.0
182463,20344884.0,https://www.immoweb.be/en/classified/apartment/for-sale/merchtem/1785/20344884,APARTMENT,APARTMENT,2.0,1.0,Flemish Brabant,Merchtem,1785,100.0,AS_NEW,2017.0,3.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,A,400000.0
182464,20523481.0,https://www.immoweb.be/en/classified/house/for-sale/merchtem/1785/20523481,HOUSE,HOUSE,2.0,1.0,Flemish Brabant,Merchtem,1785,250.0,AS_NEW,1951.0,2.0,NON_FLOOD_ZONE,FUELOIL,HYPER_EQUIPPED,True,2.0,True,C,489500.0
182468,20210478.0,https://www.immoweb.be/en/classified/triplex/for-sale/merchtem/1785/20210478,APARTMENT,TRIPLEX,4.0,2.0,Flemish Brabant,Merchtem,1785,301.0,JUST_RENOVATED,1954.0,2.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,2.0,True,C,525000.0
182513,20536150.0,https://www.immoweb.be/en/classified/house/for-sale/meise/1861/20536150,HOUSE,HOUSE,2.0,1.0,Flemish Brabant,Meise,1861,240.0,TO_RENOVATE,1965.0,4.0,NON_FLOOD_ZONE,PELLET,INSTALLED,True,1.0,True,F,460000.0
182518,20313915.0,https://www.immoweb.be/en/classified/house/for-sale/kapelle-op-den-bos/1880/20313915,HOUSE,HOUSE,4.0,1.0,Flemish Brabant,KAPELLE-OP-DEN-BOS,1880,250.0,TO_BE_DONE_UP,1912.0,4.0,NON_FLOOD_ZONE,GAS,SEMI_EQUIPPED,True,2.0,True,E,560000.0
182558,20639176.0,https://www.immoweb.be/en/classified/house/for-sale/meise/1860/20639176,HOUSE,HOUSE,4.0,2.0,Flemish Brabant,Meise,1860,360.0,GOOD,1900.0,4.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,3.0,True,E,1080000.0
182575,20625265.0,https://www.immoweb.be/en/classified/apartment/for-sale/meise/1860/20625265,APARTMENT,APARTMENT,3.0,1.0,Flemish Brabant,Meise,1860,103.0,GOOD,1970.0,3.0,NON_FLOOD_ZONE,FUELOIL,HYPER_EQUIPPED,True,1.0,True,C,335000.0
182594,20652211.0,https://www.immoweb.be/en/classified/villa/for-sale/meise/1860/20652211,HOUSE,VILLA,3.0,1.0,Flemish Brabant,Meise,1860,150.0,TO_RENOVATE,1973.0,4.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,G,440000.0
182597,20382450.0,https://www.immoweb.be/en/classified/duplex/for-sale/meise/1860/20382450,APARTMENT,DUPLEX,3.0,1.0,Flemish Brabant,Meise,1860,146.0,AS_NEW,2002.0,3.0,RECOGNIZED_FLOOD_ZONE,GAS,INSTALLED,True,2.0,True,B,325000.0
182623,20594882.0,https://www.immoweb.be/en/classified/bungalow/for-sale/londerzeel/1840/20594882,HOUSE,BUNGALOW,3.0,1.0,Flemish Brabant,Londerzeel,1840,258.0,TO_BE_DONE_UP,1981.0,4.0,NON_FLOOD_ZONE,FUELOIL,SEMI_EQUIPPED,True,1.0,True,C,425000.0
182677,20559804.0,https://www.immoweb.be/en/classified/house/for-sale/londerzeel-sint-jozef/1840/20559804,HOUSE,HOUSE,3.0,1.0,Flemish Brabant,Londerzeel-Sint-Jozef,1840,160.0,GOOD,2013.0,3.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,2.0,True,A,459000.0
182683,20446756.0,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/londerzeel/1840/20446756,HOUSE,MIXED_USE_BUILDING,4.0,1.0,Flemish Brabant,Londerzeel,1840,204.0,GOOD,1970.0,2.0,NON_FLOOD_ZONE,PELLET,INSTALLED,True,2.0,True,B,589000.0
182693,20657936.0,https://www.immoweb.be/en/classified/house/for-sale/londerzeel/1840/20657936,HOUSE,HOUSE,2.0,1.0,Flemish Brabant,LONDERZEEL,1840,123.0,GOOD,1988.0,4.0,NON_FLOOD_ZONE,ELECTRIC,INSTALLED,True,2.0,True,B,495000.0
182695,20646563.0,https://www.immoweb.be/en/classified/house/for-sale/londerzeel/1840/20646563,HOUSE,HOUSE,4.0,2.0,Flemish Brabant,Londerzeel,1840,230.0,AS_NEW,1940.0,3.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,2.0,True,B,599000.0
182697,20215941.0,https://www.immoweb.be/en/classified/house/for-sale/londerzeel/1840/20215941,HOUSE,HOUSE,3.0,1.0,Flemish Brabant,LONDERZEEL,1840,133.0,TO_BE_DONE_UP,1958.0,2.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,D,363000.0
182698,20232064.0,https://www.immoweb.be/en/classified/house/for-sale/londerzeel/1840/20232064,HOUSE,HOUSE,3.0,1.0,Flemish Brabant,LONDERZEEL,1840,160.0,GOOD,1961.0,4.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,D,448000.0
182714,20652385.0,https://www.immoweb.be/en/classified/apartment/for-sale/zaventem-sint-stevens-woluwe/1932/20652385,APARTMENT,APARTMENT,3.0,1.0,Flemish Brabant,Zaventem Sint-Stevens-Woluwe,1932,90.0,TO_RENOVATE,1972.0,2.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,B,299000.0
182741,20627604.0,https://www.immoweb.be/en/classified/house/for-sale/sint-stevens-woluwe/1932/20627604,HOUSE,HOUSE,3.0,1.0,Flemish Brabant,Sint-Stevens-Woluwe,1932,186.0,AS_NEW,1962.0,3.0,NON_FLOOD_ZONE,GAS,SEMI_EQUIPPED,True,2.0,True,C,449000.0
182742,20586420.0,https://www.immoweb.be/en/classified/house/for-sale/sint-stevens-woluwe/1932/20586420,HOUSE,HOUSE,3.0,1.0,Flemish Brabant,Sint-Stevens-Woluwe,1932,208.0,AS_NEW,1965.0,2.0,NON_FLOOD_ZONE,GAS,USA_HYPER_EQUIPPED,True,2.0,True,C,549000.0
182744,11485522.0,https://www.immoweb.be/en/classified/house/for-sale/sint-stevens-woluwe/1932/11485522,HOUSE,HOUSE,5.0,2.0,Flemish Brabant,SINT-STEVENS-WOLUWE,1932,216.0,JUST_RENOVATED,1970.0,2.0,NON_FLOOD_ZONE,GAS,USA_HYPER_EQUIPPED,True,2.0,True,B,625000.0
182748,20470332.0,https://www.immoweb.be/en/classified/house/for-sale/zaventem/1932/20470332,HOUSE,HOUSE,3.0,2.0,Flemish Brabant,Zaventem,1932,135.0,GOOD,1978.0,4.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,2.0,True,C,590000.0
182749,20026501.0,https://www.immoweb.be/en/classified/apartment/for-sale/sint-stevens-woluwe/1932/20026501,APARTMENT,APARTMENT,2.0,1.0,Flemish Brabant,Sint-Stevens-Woluwe,1932,96.0,TO_BE_DONE_UP,1976.0,3.0,NON_FLOOD_ZONE,GAS,SEMI_EQUIPPED,True,1.0,True,C,285000.0
182753,20479116.0,https://www.immoweb.be/en/classified/town-house/for-sale/sint-stevens-woluwe/1932/20479116,HOUSE,TOWN_HOUSE,3.0,1.0,Flemish Brabant,Sint-Stevens-Woluwe,1932,196.0,AS_NEW,2004.0,2.0,NON_FLOOD_ZONE,GAS,USA_INSTALLED,True,2.0,True,B,499000.0
182770,20559424.0,https://www.immoweb.be/en/classified/apartment/for-sale/zaventem/1933/20559424,APARTMENT,APARTMENT,2.0,1.0,Flemish Brabant,Zaventem,1933,65.0,GOOD,2006.0,3.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,B,250000.0
182774,11478796.0,https://www.immoweb.be/en/classified/house/for-sale/zaventem/1933/11478796,HOUSE,HOUSE,4.0,2.0,Flemish Brabant,Zaventem,1933,175.0,TO_RENOVATE,1953.0,4.0,RECOGNIZED_FLOOD_ZONE,FUELOIL,INSTALLED,True,2.0,True,F,595000.0
182791,11300936.0,https://www.immoweb.be/en/classified/villa/for-sale/sterrebeek/1933/11300936,HOUSE,VILLA,4.0,2.0,Flemish Brabant,Sterrebeek,1933,348.0,AS_NEW,2024.0,4.0,NON_FLOOD_ZONE,ELECTRIC,USA_HYPER_EQUIPPED,True,2.0,True,A++,1395000.0
182815,20582182.0,https://www.immoweb.be/en/classified/house/for-sale/grimbergen/1850/20582182,HOUSE,HOUSE,3.0,1.0,Flemish Brabant,Grimbergen,1850,156.0,JUST_RENOVATED,1956.0,3.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,2.0,True,C,464000.0
182827,20502283.0,https://www.immoweb.be/en/classified/villa/for-sale/grimbergen/1850/20502283,HOUSE,VILLA,4.0,2.0,Flemish Brabant,GRIMBERGEN,1850,325.0,TO_BE_DONE_UP,1930.0,4.0,NON_FLOOD_ZONE,FUELOIL,INSTALLED,True,3.0,True,D,945000.0
182828,20529053.0,https://www.immoweb.be/en/classified/house/for-sale/grimbergen/1850/20529053,HOUSE,HOUSE,3.0,1.0,Flemish Brabant,GRIMBERGEN,1850,105.0,TO_BE_DONE_UP,1972.0,2.0,POSSIBLE_FLOOD_ZONE,GAS,SEMI_EQUIPPED,True,1.0,True,F,235000.0
182878,20520506.0,https://www.immoweb.be/en/classified/villa/for-sale/grimbergen/1850/20520506,HOUSE,VILLA,4.0,1.0,Flemish Brabant,Grimbergen,1850,3412.0,AS_NEW,1987.0,4.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,2.0,True,C,680000.0
182882,20543145.0,https://www.immoweb.be/en/classified/apartment/for-sale/grimbergen/1850/20543145,APARTMENT,APARTMENT,2.0,1.0,Flemish Brabant,Grimbergen,1850,117.0,GOOD,1965.0,2.0,NON_FLOOD_ZONE,GAS,SEMI_EQUIPPED,True,1.0,True,B,359000.0
182885,20542625.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/grimbergen/1850/20542625,APARTMENT,GROUND_FLOOR,1.0,1.0,Flemish Brabant,Grimbergen,1850,84.0,GOOD,1958.0,2.0,NON_FLOOD_ZONE,GAS,SEMI_EQUIPPED,True,1.0,True,D,259000.0
182886,20542589.0,https://www.immoweb.be/en/classified/apartment/for-sale/grimbergen/1850/20542589,APARTMENT,APARTMENT,2.0,1.0,Flemish Brabant,Grimbergen,1850,89.0,GOOD,1958.0,2.0,NON_FLOOD_ZONE,GAS,SEMI_EQUIPPED,True,1.0,True,B,335000.0
182888,20527822.0,https://www.immoweb.be/en/classified/bungalow/for-sale/grimbergen/1850/20527822,HOUSE,BUNGALOW,3.0,1.0,Flemish Brabant,Grimbergen,1850,109.0,GOOD,1973.0,4.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,F,329000.0
182889,20508137.0,https://www.immoweb.be/en/classified/villa/for-sale/grimbergen/1850/20508137,HOUSE,VILLA,6.0,3.0,Flemish Brabant,Grimbergen,1850,583.0,AS_NEW,1996.0,4.0,NON_FLOOD_ZONE,FUELOIL,HYPER_EQUIPPED,True,4.0,True,C,1850000.0
182904,20313034.0,https://www.immoweb.be/en/classified/country-cottage/for-sale/kampenhout/1910/20313034,HOUSE,COUNTRY_COTTAGE,4.0,2.0,Flemish Brabant,Kampenhout,1910,276.0,TO_BE_DONE_UP,1899.0,4.0,RECOGNIZED_FLOOD_ZONE,FUELOIL,SEMI_EQUIPPED,True,2.0,True,E,499000.0
182907,20574065.0,https://www.immoweb.be/en/classified/exceptional-property/for-sale/kampenhout/1910/20574065,HOUSE,EXCEPTIONAL_PROPERTY,6.0,4.0,Flemish Brabant,Kampenhout,1910,334.0,JUST_RENOVATED,1933.0,4.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,4.0,True,B,1190000.0
182914,20414075.0,https://www.immoweb.be/en/classified/house/for-sale/kampenhout/1910/20414075,HOUSE,HOUSE,4.0,1.0,Flemish Brabant,KAMPENHOUT,1910,200.0,AS_NEW,2015.0,3.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,2.0,True,B,590000.0
182918,20599709.0,https://www.immoweb.be/en/classified/villa/for-sale/kampenhout/1910/20599709,HOUSE,VILLA,4.0,1.0,Flemish Brabant,Kampenhout,1910,278.0,AS_NEW,1993.0,4.0,NON_FLOOD_ZONE,FUELOIL,HYPER_EQUIPPED,True,2.0,True,B,735000.0
182942,20482084.0,https://www.immoweb.be/en/classified/villa/for-sale/kampenhout/1910/20482084,HOUSE,VILLA,5.0,2.0,Flemish Brabant,Kampenhout,1910,254.0,JUST_RENOVATED,1974.0,4.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,2.0,True,B,998000.0
182974,20536553.0,https://www.immoweb.be/en/classified/exceptional-property/for-sale/grimbergen-strombeek-bever/1853/20536553,HOUSE,EXCEPTIONAL_PROPERTY,4.0,1.0,Flemish Brabant,Grimbergen Strombeek-Bever,1853,232.0,TO_BE_DONE_UP,1936.0,3.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,2.0,True,F,749000.0
183006,20576173.0,https://www.immoweb.be/en/classified/duplex/for-sale/grimbergen/1853/20576173,APARTMENT,DUPLEX,2.0,1.0,Flemish Brabant,Grimbergen,1853,120.0,GOOD,2015.0,2.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,2.0,True,B,325000.0
183017,20476471.0,https://www.immoweb.be/en/classified/apartment/for-sale/grimbergen/1853/20476471,APARTMENT,APARTMENT,1.0,1.0,Flemish Brabant,Grimbergen,1853,87.0,GOOD,1972.0,2.0,NON_FLOOD_ZONE,FUELOIL,INSTALLED,True,1.0,True,B,245000.0
183019,20373712.0,https://www.immoweb.be/en/classified/house/for-sale/grimbergen/1853/20373712,HOUSE,HOUSE,3.0,1.0,Flemish Brabant,Grimbergen,1853,181.0,TO_BE_DONE_UP,1910.0,2.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,2.0,True,D,299000.0
183043,20512915.0,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-2030/2030/20512915,APARTMENT,APARTMENT,2.0,1.0,Antwerp,Antwerpen (2030),2030,103.0,GOOD,1966.0,2.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,B,225000.0
183062,20579515.0,https://www.immoweb.be/en/classified/house/for-sale/zemst/1980/20579515,HOUSE,HOUSE,4.0,1.0,Flemish Brabant,Zemst,1980,245.0,AS_NEW,1985.0,4.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,2.0,True,C,595000.0
183066,20525001.0,https://www.immoweb.be/en/classified/house/for-sale/zemst/1980/20525001,HOUSE,HOUSE,3.0,1.0,Flemish Brabant,Zemst,1980,130.0,TO_BE_DONE_UP,1964.0,4.0,NON_FLOOD_ZONE,FUELOIL,SEMI_EQUIPPED,True,1.0,True,F,389000.0
183068,20535225.0,https://www.immoweb.be/en/classified/house/for-sale/zemst/1980/20535225,HOUSE,HOUSE,4.0,1.0,Flemish Brabant,Zemst,1980,188.0,TO_RENOVATE,1984.0,4.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,2.0,True,E,449000.0
183069,20548912.0,https://www.immoweb.be/en/classified/house/for-sale/zemst/1980/20548912,HOUSE,HOUSE,4.0,1.0,Flemish Brabant,Zemst,1980,223.0,GOOD,1912.0,3.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,2.0,True,C,449000.0
183070,20586358.0,https://www.immoweb.be/en/classified/house/for-sale/zemst/1980/20586358,HOUSE,HOUSE,3.0,3.0,Flemish Brabant,Zemst,1980,180.0,GOOD,1935.0,3.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,2.0,True,D,439000.0
183074,20536975.0,https://www.immoweb.be/en/classified/house/for-sale/zemst/1980/20536975,HOUSE,HOUSE,5.0,1.0,Flemish Brabant,Zemst,1980,220.0,TO_BE_DONE_UP,1973.0,4.0,NON_FLOOD_ZONE,FUELOIL,SEMI_EQUIPPED,True,2.0,True,D,549000.0
183081,20585739.0,https://www.immoweb.be/en/classified/house/for-sale/zemst/1980/20585739,HOUSE,HOUSE,4.0,1.0,Flemish Brabant,Zemst,1980,180.0,GOOD,1990.0,4.0,NON_FLOOD_ZONE,ELECTRIC,INSTALLED,True,2.0,True,A,595000.0
183115,20365494.0,https://www.immoweb.be/en/classified/apartment/for-sale/kraainem/1950/20365494,APARTMENT,APARTMENT,2.0,1.0,Flemish Brabant,Kraainem,1950,70.0,TO_BE_DONE_UP,1973.0,2.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,E,310000.0
183120,20452251.0,https://www.immoweb.be/en/classified/villa/for-sale/kraainem/1950/20452251,HOUSE,VILLA,5.0,3.0,Flemish Brabant,Kraainem,1950,226.0,GOOD,1972.0,4.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,3.0,True,D,1095000.0
183124,20621125.0,https://www.immoweb.be/en/classified/house/for-sale/kraainem/1950/20621125,HOUSE,HOUSE,5.0,2.0,Flemish Brabant,Kraainem,1950,165.0,TO_RENOVATE,1957.0,3.0,POSSIBLE_FLOOD_ZONE,GAS,INSTALLED,True,2.0,True,F,595000.0
183125,20572610.0,https://www.immoweb.be/en/classified/villa/for-sale/kraainem/1950/20572610,HOUSE,VILLA,5.0,4.0,Flemish Brabant,Kraainem,1950,490.0,AS_NEW,1968.0,4.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,5.0,True,C,2495000.0
183139,20178250.0,https://www.immoweb.be/en/classified/villa/for-sale/kraainem/1950/20178250,HOUSE,VILLA,5.0,2.0,Flemish Brabant,Kraainem,1950,420.0,TO_RENOVATE,1963.0,4.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,3.0,True,D,1095000.0
183167,10717883.0,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/kraainem/1950/10717883,HOUSE,MIXED_USE_BUILDING,5.0,1.0,Flemish Brabant,Kraainem,1950,220.0,TO_RENOVATE,1850.0,2.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,2.0,True,F,650000.0
183232,20147869.0,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147869,APARTMENT,APARTMENT,2.0,1.0,Flemish Brabant,Vilvoorde,1800,112.0,AS_NEW,2023.0,4.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,A,353910.0
183233,20147872.0,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147872,APARTMENT,APARTMENT,2.0,1.0,Flemish Brabant,Vilvoorde,1800,113.0,AS_NEW,2023.0,4.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,A,356634.0
183234,20147867.0,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147867,APARTMENT,APARTMENT,2.0,1.0,Flemish Brabant,Vilvoorde,1800,110.0,AS_NEW,2023.0,4.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,A,357843.0
183235,20147864.0,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147864,APARTMENT,APARTMENT,2.0,1.0,Flemish Brabant,Vilvoorde,1800,110.0,AS_NEW,2023.0,4.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,A,361036.0
183236,20147876.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/vilvoorde/1800/20147876,APARTMENT,GROUND_FLOOR,2.0,1.0,Flemish Brabant,Vilvoorde,1800,113.0,AS_NEW,2023.0,4.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,A,367429.0
183237,20147874.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/vilvoorde/1800/20147874,APARTMENT,GROUND_FLOOR,2.0,1.0,Flemish Brabant,Vilvoorde,1800,118.0,AS_NEW,2023.0,4.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,A,377633.0
183238,20147870.0,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147870,APARTMENT,APARTMENT,2.0,1.0,Flemish Brabant,Vilvoorde,1800,117.0,AS_NEW,2023.0,4.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,A,378059.0
183239,20147868.0,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147868,APARTMENT,APARTMENT,2.0,1.0,Flemish Brabant,Vilvoorde,1800,117.0,AS_NEW,2023.0,4.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,A,390163.0
183240,20147865.0,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147865,APARTMENT,APARTMENT,2.0,1.0,Flemish Brabant,Vilvoorde,1800,117.0,AS_NEW,2023.0,4.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,A,395671.0
183241,20147860.0,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147860,APARTMENT,APARTMENT,2.0,1.0,Flemish Brabant,Vilvoorde,1800,117.0,AS_NEW,2023.0,4.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,A,402464.0
183242,20147862.0,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147862,APARTMENT,APARTMENT,2.0,1.0,Flemish Brabant,Vilvoorde,1800,117.0,AS_NEW,2023.0,4.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,A,403680.0
183243,20147859.0,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147859,APARTMENT,APARTMENT,2.0,1.0,Flemish Brabant,Vilvoorde,1800,119.0,AS_NEW,2024.0,5.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,A,405194.0
183244,20147858.0,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147858,APARTMENT,APARTMENT,2.0,1.0,Flemish Brabant,Vilvoorde,1800,117.0,AS_NEW,2023.0,4.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,A,410597.0
183245,20147857.0,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147857,APARTMENT,APARTMENT,2.0,1.0,Flemish Brabant,Vilvoorde,1800,119.0,AS_NEW,2023.0,4.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,A,410729.0
183246,20147863.0,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147863,APARTMENT,APARTMENT,2.0,1.0,Flemish Brabant,Vilvoorde,1800,119.0,AS_NEW,2023.0,4.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,A,429746.0
183247,20147861.0,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147861,APARTMENT,APARTMENT,2.0,1.0,Flemish Brabant,Vilvoorde,1800,119.0,AS_NEW,2023.0,4.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,A,429927.0
183248,20147871.0,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20147871,APARTMENT,APARTMENT,3.0,2.0,Flemish Brabant,Vilvoorde,1800,143.0,AS_NEW,2023.0,4.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,2.0,True,A,469415.0
183254,20470538.0,https://www.immoweb.be/en/classified/penthouse/for-sale/vilvoorde/1800/20470538,APARTMENT,PENTHOUSE,3.0,2.0,Flemish Brabant,Vilvoorde,1800,180.0,AS_NEW,2013.0,3.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,2.0,True,B,785000.0
183261,20530618.0,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20530618,APARTMENT,APARTMENT,3.0,1.0,Flemish Brabant,VILVOORDE,1800,135.0,GOOD,2008.0,2.0,NON_FLOOD_ZONE,GAS,USA_INSTALLED,True,1.0,True,A,419000.0
183262,20595959.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/vilvoorde/1800/20595959,APARTMENT,GROUND_FLOOR,2.0,1.0,Flemish Brabant,VILVOORDE,1800,155.0,GOOD,2009.0,2.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,B,369000.0
183267,20000602.0,https://www.immoweb.be/en/classified/house/for-sale/vilvoorde/1800/20000602,HOUSE,HOUSE,3.0,1.0,Flemish Brabant,VILVOORDE,1800,165.0,TO_RENOVATE,1959.0,3.0,NON_FLOOD_ZONE,GAS,SEMI_EQUIPPED,True,2.0,True,E,349000.0
